label,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle,left_ankle_angle,right_ankle_angle,torso_to_horizontal,shoulder_width,hip_width,knee_width,ankle_width,left_femur_length,right_femur_length,left_tibia_length,right_tibia_length,left_torso_length,right_torso_length,left_arm_length,right_arm_length,hip_to_ankle_center,knee_to_ankle_ratio_left,knee_to_ankle_ratio_right,knee_forward_left,knee_forward_right
squat_good,48.75175857347974,46.982481069003775,33.275232734528004,30.55899676528816,63.02708225098964,73.22045547300333,92.96873203705468,1.1163100004196167,0.8836898803710938,1.6059303283691406,2.46573543548584,8.735806465148926,8.829795837402344,9.102422714233398,7.9705047607421875,11.448629379272461,10.895000457763672,4.745936870574951,4.94636869430542,7.01034688949585,1.0419669561797311,0.9026826899323142,1.822265625,1.9906573295593262
squat_good,77.94688057936308,70.13078059383876,74.29240702340215,76.9539127021028,49.97206689593455,52.440925616248954,96.94038450316307,1.1176223754882812,0.8823779225349426,1.3131585121154785,1.958277940750122,6.845000743865967,6.327598571777344,7.051941394805908,6.72664737701416,9.826020240783691,8.8363037109375,4.33298397064209,5.219196319580078,8.122589111328125,1.0302322276433877,1.0630646425568187,0.7242546081542969,1.2676138877868652
squat_good,65.53134539127646,66.88875741843356,60.83277117109929,65.49266867640478,53.33782782902875,52.119626621565835,102.85008740300613,1.3871088027954102,0.6128910779953003,1.0352331399917603,1.054097294807434,6.417755126953125,5.900652885437012,7.006226539611816,6.538001537322998,8.793095588684082,8.068211555480957,4.275549411773682,4.668308258056641,7.078195095062256,1.0916941063228078,1.1080130548682035,1.348465919494629,0.9374608993530273
squat_good,77.72304737421604,76.04091449070472,67.67962314426026,72.57873303670087,44.80023997579798,46.59286730018764,137.9457884214188,1.3743557929992676,0.6256438493728638,0.7826745510101318,1.604429006576538,6.2421746253967285,5.669735431671143,7.469424247741699,6.572267055511475,9.670493125915527,8.028680801391602,4.524967193603516,5.538875579833984,8.114242553710938,1.196605910502073,1.1591838764847686,4.8779168128967285,4.314083099365234
squat_good,83.91488261467796,87.48812783908353,74.96486250990732,76.24490215552099,47.21748664882803,44.87913157488918,3.2309307737924495,0.41005516052246094,1.5899447202682495,1.6290801763534546,2.7650976181030273,12.828670501708984,11.234688758850098,13.165227890014648,11.763724327087402,16.003780364990234,14.885774612426758,8.338403701782227,7.476823329925537,16.642229080200195,1.0262347031226757,1.0470893793769926,12.904011726379395,11.347938537597656
squat_good,68.75466726163864,61.57789200189134,66.68613297669094,59.61273584102341,52.63664183316455,59.88475384009173,67.25282316094489,0.36739397048950195,1.632605791091919,3.0145676136016846,4.5886735916137695,10.969361305236816,10.172781944274902,11.781251907348633,10.031221389770508,14.769571304321289,13.27914047241211,7.389738082885742,7.253087520599365,11.571454048156738,1.0740142935860746,0.9860842843811917,4.823942184448242,4.307417869567871
squat_good,59.79637767373964,57.7230258070692,60.95718711953119,62.923248462360235,55.99699334643118,63.549594193353414,72.07521962133059,1.1536061763763428,0.8463937640190125,1.2342171669006348,2.1717336177825928,5.877888202667236,5.478474140167236,6.383854866027832,5.229961395263672,8.677459716796875,8.21939468383789,4.114901542663574,4.954150199890137,5.631793975830078,1.0860794829427887,0.9546381541313377,1.5344595909118652,1.418717861175537
squat_good,76.93612125473443,79.45968859623213,78.35913656221992,84.70777923390858,49.993283869392975,52.85647028996276,122.75604344031963,1.3558664321899414,0.644133448600769,0.7452709078788757,1.0578744411468506,4.6121015548706055,4.44391393661499,4.813255786895752,4.1223297119140625,6.806326389312744,5.754359245300293,6.524432182312012,4.552399158477783,5.66900634765625,1.0436142149121812,0.9276347028942267,2.871469020843506,2.370990514755249
squat_good,56.958136615456034,58.78734285274909,49.603886011847614,60.44983142828205,57.962589369150564,65.3264649924585,117.91153433690432,1.267552375793457,0.732447624206543,0.40972623229026794,1.4145305156707764,5.054364204406738,4.727117538452148,5.407279014587402,4.306917190551758,7.712680339813232,6.45920991897583,7.324876308441162,6.720148086547852,4.7192487716674805,1.0698235675318772,0.9111083539618657,2.1610193252563477,1.8875081539154053
squat_good,67.18396831739503,69.9271608378956,63.506367207003784,69.50538641422702,53.51743076122467,52.70825651517467,113.22520702440718,1.510965347290039,0.4890346825122833,0.962289571762085,1.0030325651168823,7.509612560272217,6.8830647468566895,8.030797004699707,7.2858805656433105,10.301864624023438,9.426785469055176,3.9008727073669434,4.673063278198242,8.366782188415527,1.0694021656699733,1.0585225876958353,3.046766757965088,2.4680161476135254
